logIncome,age,expYears,variableShare,recentGrowth,yearsSinceSwitch,isSalaried,isProfessional,isBusiness,isMetro,target_logGrowth
14.043025123117651,36,14,0.2751,0.239545,10,1,0,0,0,0.091483
14.134508093117214,37,15,0.2751,0.091483,12,1,0,0,0,0.330567
14.465074835168327,38,16,0.2751,0.330567,14,1,0,0,0,0.202715
14.66778995218916,39,17,0.2751,0.202715,16,1,0,0,0,-0.008267
14.659523413491513,40,18,0.2751,-0.008267,18,1,0,0,0,-0.122788
14.536735075108098,41,19,0.2751,-0.122788,20,1,0,0,0,-0.203848
14.332887519549663,42,20,0.2751,-0.203848,22,1,0,0,0,0.040657
12.438845998522245,28,6,0.3692,0.0,1,1,0,0,1,0.215576
12.654422403017914,29,7,0.3692,0.215576,3,1,0,0,1,0.100426
12.754848370236182,30,8,0.3692,0.100426,5,1,0,0,1,0.147854
12.902702446368266,31,9,0.3692,0.147854,7,1,0,0,1,0.225575
13.128277754173588,32,10,0.3692,0.225575,9,1,0,0,1,-0.014527
13.113750724173707,33,11,0.3692,-0.014527,11,1,0,0,1,-0.049355
13.06439550210929,34,12,0.3692,-0.049355,13,1,0,0,1,0.02479
13.089185672277111,35,13,0.3692,0.02479,15,1,0,0,1,0.035674
13.124859527293209,36,14,0.3692,0.035674,0,1,0,0,1,-0.089748
13.035111818199695,37,15,0.3692,-0.089748,2,1,0,0,1,-0.012375
13.022736740487467,38,16,0.3692,-0.012375,4,1,0,0,1,0.092022
13.114759077281526,39,17,0.3692,0.092022,6,1,0,0,1,0.056159
13.170918270002915,40,18,0.3692,0.056159,8,1,0,0,1,-0.286546
12.884372716715013,41,19,0.3692,-0.286546,10,1,0,0,1,0.114452
12.99882511375258,42,20,0.3692,0.114452,12,1,0,0,1,0.130421
13.129245765275884,43,21,0.3692,0.130421,14,1,0,0,1,-0.190841
12.602375737922136,28,6,0.0863,0.0,1,1,0,0,1,-0.23646
12.365915806304152,29,7,0.0863,-0.23646,3,1,0,0,1,0.253338
12.619253352541945,30,8,0.0863,0.253338,5,1,0,0,1,0.084449
12.703701893987825,31,9,0.0863,0.084449,0,1,0,0,1,0.082753
12.786454417306924,32,10,0.0863,0.082753,2,1,0,0,1,0.533295
13.319749787332643,33,11,0.0863,0.533295,0,1,0,0,1,0.266802
13.586551457593938,34,12,0.0863,0.266802,2,1,0,0,1,-0.008493
13.578058743828876,35,13,0.0863,-0.008493,4,1,0,0,1,0.246513
13.824572233592864,36,14,0.0863,0.246513,6,1,0,0,1,0.090428
13.914999845165507,37,15,0.0863,0.090428,8,1,0,0,1,0.020321
13.935321000928859,38,16,0.0863,0.020321,10,1,0,0,1,-0.011717
13.923604419249743,39,17,0.0863,-0.011717,12,1,0,0,1,0.178732
14.102336169615617,40,18,0.0863,0.178732,14,1,0,0,1,0.177901
14.28023740369108,41,19,0.0863,0.177901,16,1,0,0,1,-0.178082
14.102155199390733,42,20,0.0863,-0.178082,18,1,0,0,1,0.108474
14.210629366447392,43,21,0.0863,0.108474,20,1,0,0,1,-0.013486
11.002099841204238,27,5,0.7607,0.0,1,0,1,0,1,0.0
11.002099841204238,28,6,0.7607,0.0,3,0,1,0,1,0.0
11.002099841204238,29,7,0.7607,0.0,5,0,1,0,1,0.080201
11.08230077154952,30,8,0.7607,0.080201,0,0,1,0,1,0.152412
11.234712652111856,31,9,0.7607,0.152412,2,0,1,0,1,0.861415
12.09612747852256,32,10,0.7607,0.861415,4,0,1,0,1,1.08533
13.181457707048914,33,11,0.7607,1.08533,6,0,1,0,1,1.019305
14.200762864049604,34,12,0.7607,1.019305,8,0,1,0,1,-0.388515
13.812247771730197,35,13,0.7607,-0.388515,10,0,1,0,1,-0.283188
13.529059447416357,36,14,0.7607,-0.283188,12,0,1,0,1,-0.048092
13.480967153033701,37,15,0.7607,-0.048092,14,0,1,0,1,-0.196271
13.284695681947507,38,16,0.7607,-0.196271,16,0,1,0,1,0.146882
13.431577988305293,39,17,0.7607,0.146882,18,0,1,0,1,-0.231157
13.200421047295078,40,18,0.7607,-0.231157,20,0,1,0,1,-0.298723
12.901698344199549,41,19,0.7607,-0.298723,22,0,1,0,1,-0.180656
12.721041931010452,42,20,0.7607,-0.180656,24,0,1,0,1,-0.036988
11.002099841204238,22,0,0.2626,0.0,1,1,0,0,0,0.0
11.002099841204238,23,1,0.2626,0.0,1,1,0,0,0,0.0
11.002099841204238,24,2,0.2626,0.0,1,1,0,0,0,0.0
11.002099841204238,25,3,0.2626,0.0,0,1,0,0,0,0.0
11.002099841204238,26,4,0.2626,0.0,1,1,0,0,0,0.0
11.002099841204238,27,5,0.2626,0.0,1,1,0,0,0,0.0
11.002099841204238,28,6,0.2626,0.0,1,1,0,0,0,0.11506
11.117159903333686,29,7,0.2626,0.11506,1,1,0,0,0,0.244117
11.361277357506879,30,8,0.2626,0.244117,1,1,0,0,0,0.399675
11.760952402611426,31,9,0.2626,0.399675,1,1,0,0,0,0.456864
12.217816213140702,32,10,0.2626,0.456864,0,1,0,0,0,0.315021
12.532837707951057,33,11,0.2626,0.315021,1,1,0,0,0,0.358208
12.891045331983968,34,12,0.2626,0.358208,0,1,0,0,0,0.395877
13.286922721369889,35,13,0.2626,0.395877,1,1,0,0,0,-0.020125
13.266797603891005,36,14,0.2626,-0.020125,1,1,0,0,0,0.136863
13.403661001179021,37,15,0.2626,0.136863,1,1,0,0,0,0.632088
12.627012105668873,24,2,0.1721,0.0,1,1,0,0,1,0.036687
12.663699248641144,25,3,0.1721,0.036687,0,1,0,0,1,0.212502
12.87620130402177,26,4,0.1721,0.212502,2,1,0,0,1,0.004488
12.880689729323906,27,5,0.1721,0.004488,4,1,0,0,1,-0.070656
12.810033629047002,28,6,0.1721,-0.070656,6,1,0,0,1,0.230064
13.040097607389555,29,7,0.1721,0.230064,8,1,0,0,1,0.18562
13.225717184119086,30,8,0.1721,0.18562,10,1,0,0,1,0.186082
13.411799280742263,31,9,0.1721,0.186082,12,1,0,0,1,-0.03103
13.38076966885118,32,10,0.1721,-0.03103,14,1,0,0,1,0.170981
13.55175101466218,33,11,0.1721,0.170981,16,1,0,0,1,0.017574
13.569325017693263,34,12,0.1721,0.017574,18,1,0,0,1,0.40897
13.978295071539325,35,13,0.1721,0.40897,0,1,0,0,1,0.627067
14.605362415703764,36,14,0.1721,0.627067,0,1,0,0,1,0.128091
14.73345384464492,37,15,0.1721,0.128091,2,1,0,0,1,0.322694
15.056148202951599,38,16,0.1721,0.322694,0,1,0,0,1,0.114428
15.170576050589904,39,17,0.1721,0.114428,2,1,0,0,1,-0.132422
11.002099841204238,25,3,0.5643,0.0,1,1,0,0,1,0.0
11.002099841204238,26,4,0.5643,0.0,3,1,0,0,1,0.0
11.002099841204238,27,5,0.5643,0.0,5,1,0,0,1,0.0
11.002099841204238,28,6,0.5643,0.0,7,1,0,0,1,0.0
11.002099841204238,29,7,0.5643,0.0,9,1,0,0,1,0.0
11.002099841204238,30,8,0.5643,0.0,11,1,0,0,1,0.0
11.002099841204238,31,9,0.5643,0.0,13,1,0,0,1,0.0
11.002099841204238,32,10,0.5643,0.0,15,1,0,0,1,0.158836
11.160936269083498,33,11,0.5643,0.158836,17,1,0,0,1,0.153776
11.314712359014667,34,12,0.5643,0.153776,19,1,0,0,1,0.433732
11.748444287543165,35,13,0.5643,0.433732,21,1,0,0,1,0.238454
11.986897868898007,36,14,0.5643,0.238454,23,1,0,0,1,0.397271
12.384168715706,37,15,0.5643,0.397271,25,1,0,0,1,0.192411
12.576579827755504,38,16,0.5643,0.192411,27,1,0,0,1,0.168934
12.745513469881505,39,17,0.5643,0.168934,29,1,0,0,1,0.649532
13.39504523879079,40,18,0.5643,0.649532,0,1,0,0,1,0.134991
12.684770371632554,30,8,0.2518,0.0,1,1,0,0,1,0.247318
12.932088371727495,31,9,0.2518,0.247318,3,1,0,0,1,0.312356
13.244443908383436,32,10,0.2518,0.312356,5,1,0,0,1,0.130895
13.375339324568552,33,11,0.2518,0.130895,7,1,0,0,1,0.121394
13.496732874670435,34,12,0.2518,0.121394,9,1,0,0,1,-0.093249
13.403484183667887,35,13,0.2518,-0.093249,11,1,0,0,1,0.332021
13.73550477784912,36,14,0.2518,0.332021,0,1,0,0,1,-0.155787
13.579717561838168,37,15,0.2518,-0.155787,2,1,0,0,1,0.161674
13.741391398124525,38,16,0.2518,0.161674,4,1,0,0,1,0.303629
14.045020729603364,39,17,0.2518,0.303629,6,1,0,0,1,-0.098378
13.946643153140313,40,18,0.2518,-0.098378,8,1,0,0,1,0.239425
14.186068001210344,41,19,0.2518,0.239425,10,1,0,0,1,0.082438
14.2685059617189,42,20,0.2518,0.082438,12,1,0,0,1,0.391771
14.660276996342292,43,21,0.2518,0.391771,14,1,0,0,1,0.29536
14.95563689833422,44,22,0.2518,0.29536,0,1,0,0,1,0.111499
15.067135791550628,45,23,0.2518,0.111499,2,1,0,0,1,-0.083964
11.919771744852278,25,3,0.0918,0.0,1,1,0,0,1,0.065168
11.984940205427952,26,4,0.0918,0.065168,3,1,0,0,1,0.024819
12.009759198282397,27,5,0.0918,0.024819,5,1,0,0,1,0.129412
12.139171103929337,28,6,0.0918,0.129412,7,1,0,0,1,0.359922
12.499093345643116,29,7,0.0918,0.359922,9,1,0,0,1,-0.074046
12.425047474564733,30,8,0.0918,-0.074046,11,1,0,0,1,0.140009
12.56505668343307,31,9,0.0918,0.140009,13,1,0,0,1,0.051768
12.616824263571313,32,10,0.0918,0.051768,15,1,0,0,1,-0.191729
12.425095656437636,33,11,0.0918,-0.191729,17,1,0,0,1,0.2268
12.651895720981797,34,12,0.0918,0.2268,19,1,0,0,1,0.160752
12.812647619846746,35,13,0.0918,0.160752,21,1,0,0,1,0.035992
12.848639170122919,36,14,0.0918,0.035992,23,1,0,0,1,0.382452
13.231091227440308,37,15,0.0918,0.382452,0,1,0,0,1,0.116848
13.347939453714845,38,16,0.0918,0.116848,2,1,0,0,1,0.233105
13.581044223908709,39,17,0.0918,0.233105,4,1,0,0,1,0.275541
13.856585320219597,40,18,0.0918,0.275541,6,1,0,0,1,0.088286
12.618508046901997,28,6,0.2046,0.0,1,1,0,0,1,0.195822
12.814330282519572,29,7,0.2046,0.195822,3,1,0,0,1,0.072472
12.886802736956433,30,8,0.2046,0.072472,5,1,0,0,1,0.135636
13.022439148047065,31,9,0.2046,0.135636,7,1,0,0,1,-0.149663
12.8727759196733,32,10,0.2046,-0.149663,9,1,0,0,1,-0.171472
12.701303420955114,33,11,0.2046,-0.171472,11,1,0,0,1,0.123826
12.825129396401433,34,12,0.2046,0.123826,13,1,0,0,1,0.249429
13.074558696877101,35,13,0.2046,0.249429,15,1,0,0,1,0.079262
13.153820240204404,36,14,0.2046,0.079262,17,1,0,0,1,-0.066666
13.087153778573496,37,15,0.2046,-0.066666,19,1,0,0,1,-0.000927
13.086226747882606,38,16,0.2046,-0.000927,21,1,0,0,1,-0.248089
12.83813807405634,39,17,0.2046,-0.248089,0,1,0,0,1,-0.034659
12.80347951597044,40,18,0.2046,-0.034659,0,1,0,0,1,-0.103747
12.699732407403253,41,19,0.2046,-0.103747,2,1,0,0,1,-0.167201
12.532531237303564,42,20,0.2046,-0.167201,4,1,0,0,1,0.100952
12.633483687331374,43,21,0.2046,0.100952,6,1,0,0,1,0.188977
11.263954602263645,29,7,0.7943,0.0,1,0,0,1,0,0.40276
11.666714629531782,30,8,0.7943,0.40276,3,0,0,1,0,0.646629
12.31334402478968,31,9,0.7943,0.646629,5,0,0,1,0,-0.760276
11.553068394361478,32,10,0.7943,-0.760276,0,0,0,1,0,-0.550969
11.002099841204238,33,11,0.7943,-0.550969,2,0,0,1,0,0.147252
11.149351739575502,34,12,0.7943,0.147252,0,0,0,1,0,0.418951
11.5683026422803,35,13,0.7943,0.418951,2,0,0,1,0,0.243533
11.811835372962689,36,14,0.7943,0.243533,0,0,0,1,0,0.03574
11.847575278905914,37,15,0.7943,0.03574,2,0,0,1,0,-0.845475
11.002099841204238,38,16,0.7943,-0.845475,4,0,0,1,0,0.016602
11.01870174700425,39,17,0.7943,0.016602,0,0,0,1,0,-0.016602
11.002099841204238,40,18,0.7943,-0.016602,2,0,0,1,0,0.0
11.002099841204238,41,19,0.7943,0.0,4,0,0,1,0,0.0
11.002099841204238,42,20,0.7943,0.0,6,0,0,1,0,0.040457
11.042556720307475,43,21,0.7943,0.040457,0,0,0,1,0,-0.040457
11.002099841204238,44,22,0.7943,-0.040457,2,0,0,1,0,0.0
11.52364389803557,26,4,0.0768,0.0,1,1,0,0,1,0.123108
11.646752363726252,27,5,0.0768,0.123108,3,1,0,0,1,0.089532
11.73628415001911,28,6,0.0768,0.089532,5,1,0,0,1,0.031128
11.767411757255346,29,7,0.0768,0.031128,7,1,0,0,1,0.443075
12.210487211160574,30,8,0.0768,0.443075,9,1,0,0,1,0.129793
12.340280520942333,31,9,0.0768,0.129793,11,1,0,0,1,0.270907
12.611187140143631,32,10,0.0768,0.270907,13,1,0,0,1,0.312864
12.924050728111633,33,11,0.0768,0.312864,0,1,0,0,1,0.606141
13.53019171079936,34,12,0.0768,0.606141,0,1,0,0,1,-0.088868
13.441323526487142,35,13,0.0768,-0.088868,2,1,0,0,1,0.035075
13.476398573376484,36,14,0.0768,0.035075,4,1,0,0,1,-0.287508
13.188890765769875,37,15,0.0768,-0.287508,6,1,0,0,1,-0.001816
13.187074809175344,38,16,0.0768,-0.001816,8,1,0,0,1,0.479524
13.666598650559802,39,17,0.0768,0.479524,0,1,0,0,1,-0.054259
13.61233951009235,40,18,0.0768,-0.054259,2,1,0,0,1,0.167595
13.779934228247956,41,19,0.0768,0.167595,4,1,0,0,1,0.045796
14.388765025268285,24,2,0.2539,0.0,1,1,0,0,0,0.094845
14.483609575332082,25,3,0.2539,0.094845,1,1,0,0,0,-0.011027
14.472582216788826,26,4,0.2539,-0.011027,1,1,0,0,0,-0.038407
14.43417522733717,27,5,0.2539,-0.038407,1,1,0,0,0,0.269359
14.703534533447469,28,6,0.2539,0.269359,1,1,0,0,0,0.17124
14.87477485196782,29,7,0.2539,0.17124,1,1,0,0,0,0.030241
14.905015821430913,30,8,0.2539,0.030241,1,1,0,0,0,0.073707
14.978723178336974,31,9,0.2539,0.073707,1,1,0,0,0,0.076565
15.055287681854518,32,10,0.2539,0.076565,0,1,0,0,0,-0.034705
15.020582662758084,33,11,0.2539,-0.034705,1,1,0,0,0,-0.266656
14.7539261636947,34,12,0.2539,-0.266656,1,1,0,0,0,-0.221151
14.53277566278465,35,13,0.2539,-0.221151,0,1,0,0,0,-0.024864
14.507911495490758,36,14,0.2539,-0.024864,1,1,0,0,0,-0.044563
14.463348972647198,37,15,0.2539,-0.044563,1,1,0,0,0,0.176642
14.639991406842164,38,16,0.2539,0.176642,0,1,0,0,0,0.17467
14.81466099973921,39,17,0.2539,0.17467,1,1,0,0,0,0.594607
11.504380340103308,28,6,0.621,0.0,1,1,0,0,1,0.177695
11.682074870991482,29,7,0.621,0.177695,3,1,0,0,1,0.324527
12.006602121327388,30,8,0.621,0.324527,0,1,0,0,1,0.21548
12.222081984937736,31,9,0.621,0.21548,2,1,0,0,1,0.283645
12.505726875945653,32,10,0.621,0.283645,4,1,0,0,1,0.301321
12.807048240983471,33,11,0.621,0.301321,6,1,0,0,1,0.384183
13.191231174285916,34,12,0.621,0.384183,0,1,0,0,1,0.057242
13.248472862101341,35,13,0.621,0.057242,2,1,0,0,1,0.151426
13.399899084929592,36,14,0.621,0.151426,4,1,0,0,1,0.052856
13.452754971951215,37,15,0.621,0.052856,6,1,0,0,1,-0.041204
13.411551334225477,38,16,0.621,-0.041204,8,1,0,0,1,0.488727
13.900278319169823,39,17,0.621,0.488727,0,1,0,0,1,0.245574
14.145852207298658,40,18,0.621,0.245574,2,1,0,0,1,0.150624
14.296475854113236,41,19,0.621,0.150624,4,1,0,0,1,0.115159
14.411634605978202,42,20,0.621,0.115159,6,1,0,0,1,-0.004331
14.407303106425974,43,21,0.621,-0.004331,0,1,0,0,1,0.109145
12.872929751639061,26,4,0.003,0.0,1,1,0,0,0,-0.120365
12.752564745243303,27,5,0.003,-0.120365,3,1,0,0,0,0.150844
12.903409080627574,28,6,0.003,0.150844,5,1,0,0,0,0.17836
13.081768802842777,29,7,0.003,0.17836,7,1,0,0,0,0.098415
13.180183529901543,30,8,0.003,0.098415,9,1,0,0,0,-0.001042
13.179141433513077,31,9,0.003,-0.001042,11,1,0,0,0,0.19343
13.3725718565982,32,10,0.003,0.19343,13,1,0,0,0,0.301606
13.674177858804244,33,11,0.003,0.301606,15,1,0,0,0,-0.031256
13.642922265942834,34,12,0.003,-0.031256,17,1,0,0,0,0.209401
13.852323647254511,35,13,0.003,0.209401,19,1,0,0,0,0.573947
14.426270461606249,36,14,0.003,0.573947,0,1,0,0,0,0.326754
14.753024658142872,37,15,0.003,0.326754,2,1,0,0,0,0.100063
14.853087959128958,38,16,0.003,0.100063,4,1,0,0,0,0.376919
15.230006951069456,39,17,0.003,0.376919,6,1,0,0,0,0.646446
15.876452978848635,40,18,0.003,0.646446,0,1,0,0,0,-0.005059
15.871393597504287,41,19,0.003,-0.005059,2,1,0,0,0,0.14802
11.868158140211692,27,5,0.1252,0.0,1,1,0,0,0,0.102278
11.970436204536263,28,6,0.1252,0.102278,3,1,0,0,0,-0.038908
11.931528206686158,29,7,0.1252,-0.038908,5,1,0,0,0,0.265875
12.197403239988066,30,8,0.1252,0.265875,0,1,0,0,0,0.025148
12.222551340749353,31,9,0.1252,0.025148,2,1,0,0,0,0.118156
12.340707695095189,32,10,0.1252,0.118156,4,1,0,0,0,0.103962
12.44466973193676,33,11,0.1252,0.103962,6,1,0,0,0,0.133148
12.577817347006318,34,12,0.1252,0.133148,8,1,0,0,0,0.168512
12.746329158379252,35,13,0.1252,0.168512,10,1,0,0,0,-0.11726
12.62906937871033,36,14,0.1252,-0.11726,12,1,0,0,0,0.086721
12.715789983363496,37,15,0.1252,0.086721,14,1,0,0,0,0.303272
13.01906177757328,38,16,0.1252,0.303272,0,1,0,0,0,0.047032
13.06609334583533,39,17,0.1252,0.047032,2,1,0,0,0,0.568897
13.634990130144217,40,18,0.1252,0.568897,0,1,0,0,0,-0.153416
13.481574387163752,41,19,0.1252,-0.153416,2,1,0,0,0,-0.086522
13.395052862108637,42,20,0.1252,-0.086522,4,1,0,0,0,0.080356
11.968728572366954,22,0,0.2165,0.0,1,1,0,0,0,0.227285
12.196013887060062,23,1,0.2165,0.227285,0,1,0,0,0,0.121
12.31701425805252,24,2,0.2165,0.121,0,1,0,0,0,0.017802
12.334815999204864,25,3,0.2165,0.017802,2,1,0,0,0,0.262897
12.59771296732802,26,4,0.2165,0.262897,4,1,0,0,0,0.131356
12.729069302883033,27,5,0.2165,0.131356,6,1,0,0,0,0.019442
12.748511704100762,28,6,0.2165,0.019442,8,1,0,0,0,0.398675
13.147186767434425,29,7,0.2165,0.398675,0,1,0,0,0,0.183716
13.330902841087813,30,8,0.2165,0.183716,2,1,0,0,0,0.064082
13.394985002465509,31,9,0.2165,0.064082,4,1,0,0,0,0.003051
13.398036502410319,32,10,0.2165,0.003051,6,1,0,0,0,-0.154798
13.243238719221592,33,11,0.2165,-0.154798,8,1,0,0,0,0.164318
13.407556489399818,34,12,0.2165,0.164318,10,1,0,0,0,0.127783
13.535339118316697,35,13,0.2165,0.127783,12,1,0,0,0,0.194903
13.730241767146634,36,14,0.2165,0.194903,14,1,0,0,0,0.199202
13.92944338011857,37,15,0.2165,0.199202,16,1,0,0,0,0.257281
11.51575382877107,30,8,0.1919,0.0,1,1,0,0,0,0.057393
11.573146806565322,31,9,0.1919,0.057393,3,1,0,0,0,0.23328
11.806427020859097,32,10,0.1919,0.23328,5,1,0,0,0,0.328623
12.13505007466204,33,11,0.1919,0.328623,0,1,0,0,0,0.163742
12.29879253496319,34,12,0.1919,0.163742,0,1,0,0,0,0.213637
12.512429836029908,35,13,0.1919,0.213637,2,1,0,0,0,0.443651
12.956081127529925,36,14,0.1919,0.443651,4,1,0,0,0,0.35275
13.308831320261318,37,15,0.1919,0.35275,6,1,0,0,0,0.124786
13.433617040762876,38,16,0.1919,0.124786,0,1,0,0,0,-0.392754
13.040862588604206,39,17,0.1919,-0.392754,2,1,0,0,0,0.062612
13.103474458059301,40,18,0.1919,0.062612,0,1,0,0,0,0.125394
13.22886844488061,41,19,0.1919,0.125394,2,1,0,0,0,0.086622
13.315490184463133,42,20,0.1919,0.086622,4,1,0,0,0,0.092263
13.40775300623301,43,21,0.1919,0.092263,6,1,0,0,0,0.08082
13.48857328503318,44,22,0.1919,0.08082,8,1,0,0,0,0.357087
13.845660153300122,45,23,0.1919,0.357087,10,1,0,0,0,0.180192
12.10953516406208,31,9,0.3433,0.0,1,1,0,0,0,0.041912
12.15144707391306,32,10,0.3433,0.041912,3,1,0,0,0,0.177169
12.328616112166523,33,11,0.3433,0.177169,5,1,0,0,0,0.332697
12.66131321623357,34,12,0.3433,0.332697,7,1,0,0,0,0.218385
12.879698488537683,35,13,0.3433,0.218385,9,1,0,0,0,0.490541
13.370239209228863,36,14,0.3433,0.490541,0,1,0,0,0,0.271359
13.641598433452062,37,15,0.3433,0.271359,2,1,0,0,0,0.425461
14.067059563596631,38,16,0.3433,0.425461,4,1,0,0,0,0.155484
14.222543854686378,39,17,0.3433,0.155484,6,1,0,0,0,0.129104
14.351647975022033,40,18,0.3433,0.129104,8,1,0,0,0,-0.139044
14.212604230833223,41,19,0.3433,-0.139044,0,1,0,0,0,0.008726
14.221329826385388,42,20,0.3433,0.008726,2,1,0,0,0,0.195162
14.416492189792567,43,21,0.3433,0.195162,4,1,0,0,0,-0.083781
14.332710866708938,44,22,0.3433,-0.083781,6,1,0,0,0,-0.044673
14.288038179259155,45,23,0.3433,-0.044673,8,1,0,0,0,-0.030167
14.257871376521445,46,24,0.3433,-0.030167,10,1,0,0,0,-0.03065
11.002099841204238,32,10,0.3022,0.0,1,1,0,0,1,0.0
11.002099841204238,33,11,0.3022,0.0,3,1,0,0,1,0.0
11.002099841204238,34,12,0.3022,0.0,5,1,0,0,1,0.0
11.002099841204238,35,13,0.3022,0.0,7,1,0,0,1,0.0
11.002099841204238,36,14,0.3022,0.0,9,1,0,0,1,0.0
11.002099841204238,37,15,0.3022,0.0,11,1,0,0,1,0.096581
11.09868122628155,38,16,0.3022,0.096581,13,1,0,0,1,-0.004663
11.094018494938693,39,17,0.3022,-0.004663,15,1,0,0,1,-0.091919
11.002099841204238,40,18,0.3022,-0.091919,17,1,0,0,1,0.0
11.002099841204238,41,19,0.3022,0.0,19,1,0,0,1,0.0
11.002099841204238,42,20,0.3022,0.0,21,1,0,0,1,0.0
11.002099841204238,43,21,0.3022,0.0,23,1,0,0,1,0.0
11.002099841204238,44,22,0.3022,0.0,25,1,0,0,1,0.0
11.002099841204238,45,23,0.3022,0.0,27,1,0,0,1,0.0
11.002099841204238,46,24,0.3022,0.0,29,1,0,0,1,0.0
11.002099841204238,47,25,0.3022,0.0,31,1,0,0,1,0.01354
12.451212741689458,25,3,0.0,0.0,1,1,0,0,1,0.128047
12.579259803144213,26,4,0.0,0.128047,3,1,0,0,1,0.076266
12.655525496216733,27,5,0.0,0.076266,5,1,0,0,1,0.068958
12.724483850761892,28,6,0.0,0.068958,7,1,0,0,1,0.075931
12.800415005918127,29,7,0.0,0.075931,9,1,0,0,1,0.126313
12.926727986792391,30,8,0.0,0.126313,11,1,0,0,1,0.353196
13.279923997471142,31,9,0.0,0.353196,13,1,0,0,1,0.224328
13.504252051430395,32,10,0.0,0.224328,15,1,0,0,1,0.266183
13.770434910260311,33,11,0.0,0.266183,17,1,0,0,1,0.227768
13.998203002435336,34,12,0.0,0.227768,19,1,0,0,1,0.059473
14.057675982964996,35,13,0.0,0.059473,21,1,0,0,1,0.456765
14.514440678291267,36,14,0.0,0.456765,0,1,0,0,1,0.094386
14.608826892553278,37,15,0.0,0.094386,2,1,0,0,1,0.132771
14.74159767487268,38,16,0.0,0.132771,4,1,0,0,1,0.036737
14.778334318459024,39,17,0.0,0.036737,6,1,0,0,1,0.112367
14.890701371706623,40,18,0.0,0.112367,8,1,0,0,1,0.083633
11.002099841204238,26,4,0.1962,0.0,1,1,0,0,0,0.0
11.002099841204238,27,5,0.1962,0.0,3,1,0,0,0,0.0
11.002099841204238,28,6,0.1962,0.0,5,1,0,0,0,0.0
11.002099841204238,29,7,0.1962,0.0,7,1,0,0,0,0.0
11.002099841204238,30,8,0.1962,0.0,0,1,0,0,0,0.0
11.002099841204238,31,9,0.1962,0.0,2,1,0,0,0,0.0
11.002099841204238,32,10,0.1962,0.0,4,1,0,0,0,0.0
11.002099841204238,33,11,0.1962,0.0,6,1,0,0,0,0.07854
11.080640182137723,34,12,0.1962,0.07854,8,1,0,0,0,0.084521
11.165161043841124,35,13,0.1962,0.084521,10,1,0,0,0,0.133132
11.298293070842153,36,14,0.1962,0.133132,0,1,0,0,0,0.052683
11.350975689973204,37,15,0.1962,0.052683,2,1,0,0,0,-0.0918
11.259175741993321,38,16,0.1962,-0.0918,4,1,0,0,0,0.219794
11.478970154290634,39,17,0.1962,0.219794,0,1,0,0,0,-0.038666
11.44030461901132,40,18,0.1962,-0.038666,2,1,0,0,0,-0.091132
11.349172531542424,41,19,0.1962,-0.091132,4,1,0,0,0,0.036588
13.275706915111748,25,3,0.0122,0.0,1,1,0,0,1,0.151154
13.426861169050941,26,4,0.0122,0.151154,3,1,0,0,1,-0.112363
13.314497993797547,27,5,0.0122,-0.112363,5,1,0,0,1,-0.081757
13.23274145683891,28,6,0.0122,-0.081757,7,1,0,0,1,-0.007782
13.2249592188323,29,7,0.0122,-0.007782,9,1,0,0,1,0.055144
13.280103710675167,30,8,0.0122,0.055144,11,1,0,0,1,0.03809
13.318193331425766,31,9,0.0122,0.03809,13,1,0,0,1,0.146483
13.464676624716093,32,10,0.0122,0.146483,15,1,0,0,1,0.182965
13.647642074111074,33,11,0.0122,0.182965,17,1,0,0,1,0.060486
13.708127807826784,34,12,0.0122,0.060486,19,1,0,0,1,0.067828
13.775955421259416,35,13,0.0122,0.067828,21,1,0,0,1,0.121614
13.897569112550618,36,14,0.0122,0.121614,23,1,0,0,1,0.306676
14.204245244778031,37,15,0.0122,0.306676,25,1,0,0,1,0.101714
14.30595930991017,38,16,0.0122,0.101714,27,1,0,0,1,0.071323
14.377282805920053,39,17,0.0122,0.071323,29,1,0,0,1,0.047808
14.425091239118364,40,18,0.0122,0.047808,31,1,0,0,1,0.000948
12.173710510647755,24,2,0.0,0.0,1,1,0,0,0,-0.011396
12.162314158865689,25,3,0.0,-0.011396,1,1,0,0,0,-0.116694
12.0456204787012,26,4,0.0,-0.116694,1,1,0,0,0,0.616077
12.661697641580096,27,5,0.0,0.616077,0,1,0,0,0,0.040301
12.701999026492004,28,6,0.0,0.040301,1,1,0,0,0,0.410508
13.11250739375597,29,7,0.0,0.410508,0,1,0,0,0,0.117746
13.230253385347732,30,8,0.0,0.117746,0,1,0,0,0,0.02825
13.258502998262712,31,9,0.0,0.02825,1,1,0,0,0,-0.104331
13.154171603813259,32,10,0.0,-0.104331,1,1,0,0,0,0.11493
13.269101370940264,33,11,0.0,0.11493,1,1,0,0,0,0.037891
13.306992524592092,34,12,0.0,0.037891,1,1,0,0,0,0.13618
13.443172309887649,35,13,0.0,0.13618,1,1,0,0,0,0.215171
13.658343484219433,36,14,0.0,0.215171,1,1,0,0,0,-0.037346
13.620997475507215,37,15,0.0,-0.037346,1,1,0,0,0,0.002446
13.623443651041889,38,16,0.0,0.002446,1,1,0,0,0,0.17138
13.794824093701076,39,17,0.0,0.17138,1,1,0,0,0,0.016609
11.002099841204238,32,10,0.1642,0.0,1,1,0,0,0,0.216403
